code_site;adresse;operateur;mise_en_serv;mise_en_serv_4g;mise_en_serv_5g_3500;mise_en_serv_5g_700;type;ardt;geo_shape;geo_point_2d
T15231;26  rue  RANELAGH;BOUYGUES;2005-10-03T04:00:00+02:00;;;;MACRO;75016;"{""coordinates"": [2.2777965005405942, 48.853691999576434], ""type"": ""Point""}";48.853691999576434,2.2777965005405942
T10661;163  rue  DES POISSONNIERS;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75018;"{""coordinates"": [2.3523795004070243, 48.89775600026957], ""type"": ""Point""}";48.89775600026957,2.3523795004070243
T15896;16  rue  DU SEPTIÈME ART / 16, RUE DES ALLOUETTES;BOUYGUES;2000-07-26T04:00:00+02:00;;;;MACRO;75019;"{""coordinates"": [2.3866064994773293, 48.878243999934725], ""type"": ""Point""}";48.878243999934725,2.3866064994773293
T10619;34  rue  JOSEPH PYTHON;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75020;"{""coordinates"": [2.412297000595003, 48.86407799960823], ""type"": ""Point""}";48.86407799960823,2.412297000595003
T10913;46  rue  DAVOUT-BÂT.2;BOUYGUES;1997-09-22T04:00:00+02:00;;;;MACRO;75020;"{""coordinates"": [2.41135199999457, 48.85108199972895], ""type"": ""Point""}";48.85108199972895,2.41135199999457
T15800;58  boulevard  DE CHARONNE;BOUYGUES;1999-11-29T02:00:00+01:00;;;;MACRO;75020;"{""coordinates"": [2.398009500155789, 48.852305999599004], ""type"": ""Point""}";48.852305999599004,2.398009500155789
T15852;4  rue  FREDERIC LOLIEE;BOUYGUES;2001-10-26T04:00:00+02:00;;;;MACRO;75020;"{""coordinates"": [2.4060150006193872, 48.84934499961524], ""type"": ""Point""}";48.84934499961524,2.4060150006193872
00007800U3;12 Avenue Marceau;ORANGE;;2013-03-24T02:00:00+01:00;;;Macro;75008;"{""coordinates"": [2.299936499758527, 48.86616599971074], ""type"": ""Point""}";48.86616599971074,2.299936499758527
T16818;40/42  rue  PIAT;BOUYGUES;2016-12-06T02:00:00+01:00;;;;MACRO;75020;"{""coordinates"": [2.384428500233833, 48.87256500023817], ""type"": ""Point""}";48.87256500023817,2.384428500233833
00019852U5;11 rue de Lyon;ORANGE;2012-02-14T02:00:00+01:00;2013-07-25T04:00:00+02:00;;;Macro;75012;"{""coordinates"": [2.371735340318385, 48.84678000179701], ""type"": ""Point""}";48.84678000179701,2.371735340318385
00080190U7;5, rue montbrun;ORANGE;2012-02-01T02:00:00+01:00;2014-01-06T02:00:00+01:00;;;Macro;75014;"{""coordinates"": [2.330023499868584, 48.8293650004352], ""type"": ""Point""}";48.8293650004352,2.330023499868584
00016147U5;19-29 Bd Serrurier;ORANGE;2011-06-06T04:00:00+02:00;2013-08-12T04:00:00+02:00;2020-12-14T02:00:00+01:00;;Macro;75019;"{""coordinates"": [2.404624499716438, 48.87786599981107], ""type"": ""Point""}";48.87786599981107,2.404624499716438
00000008U8;112, rue des Moines;ORANGE;2012-04-26T04:00:00+02:00;2014-09-08T04:00:00+02:00;;;Macro;75017;"{""coordinates"": [2.322926999482145, 48.89276999986972], ""type"": ""Point""}";48.89276999986972,2.322926999482145
00000064U8;12, Rue Pelleport;ORANGE;2015-04-20T04:00:00+02:00;2015-03-24T02:00:00+01:00;;;Macro;75020;"{""coordinates"": [2.405155499757298, 48.86281800038284], ""type"": ""Point""}";48.86281800038284,2.405155499757298
00013726U5;9 rue de reuilly;ORANGE;2012-04-24T04:00:00+02:00;2013-08-09T04:00:00+02:00;;;Macro;75012;"{""coordinates"": [2.385346500414034, 48.84939000019192], ""type"": ""Point""}";48.84939000019192,2.385346500414034
00007556U5;9/11, place lachambeaudie;ORANGE;2011-02-10T02:00:00+01:00;2013-08-27T04:00:00+02:00;;;Macro;75012;"{""coordinates"": [2.38706999988793, 48.836511000209], ""type"": ""Point""}";48.836511000209,2.38706999988793
00080193U7;108 rue du cherche midi;ORANGE;;2016-03-22T02:00:00+01:00;;;Macro;75006;"{""coordinates"": [2.32107749937816, 48.84675300037582], ""type"": ""Point""}";48.84675300037582,2.32107749937816
00000212U8;33, rue rodier;ORANGE;2013-07-03T04:00:00+02:00;2016-06-28T04:00:00+02:00;;;Macro;75009;"{""coordinates"": [2.3432220001984643, 48.879368999657004], ""type"": ""Point""}";48.879368999657004,2.3432220001984643
00000072U5;140, av de flandre;ORANGE;2011-08-10T04:00:00+02:00;2019-04-30T04:00:00+02:00;;;Macro;75019;"{""coordinates"": [2.380742999413564, 48.89338200004295], ""type"": ""Point""}";48.89338200004295,2.380742999413564
00000432U7;Place Marcellin berthelot;ORANGE;2013-07-31T04:00:00+02:00;2014-04-10T04:00:00+02:00;;;Macro;75005;"{""coordinates"": [2.350714588655608, 48.84444306303077], ""type"": ""Point""}";48.84444306303077,2.350714588655608
00000047U8;319/321, rue de belleville;ORANGE;2011-05-16T04:00:00+02:00;2017-01-18T02:00:00+01:00;;;Macro;75019;"{""coordinates"": [2.404057500274555, 48.876660000427634], ""type"": ""Point""}";48.876660000427634,2.404057500274555
00000433U7;64, rue du moulin des prés;ORANGE;2011-09-12T04:00:00+02:00;2013-07-18T04:00:00+02:00;2021-01-22T02:00:00+01:00;;Macro;75013;"{""coordinates"": [2.353481986470695, 48.82616145006441], ""type"": ""Point""}";48.82616145006441,2.353481986470695
00000133U7;7, bd raspail;ORANGE;2013-01-07T02:00:00+01:00;2015-06-17T04:00:00+02:00;;;Macro;75007;"{""coordinates"": [2.325991500526265, 48.855203999925294], ""type"": ""Point""}";48.855203999925294,2.325991500526265
00000083U6;route de la pyramide OSMSLA_FORT_VINCENNES_RF;ORANGE;2012-04-06T04:00:00+02:00;2013-12-24T02:00:00+01:00;;;Macro;75012;"{""coordinates"": [2.421523243722521, 48.83493927416986], ""type"": ""Point""}";48.83493927416986,2.421523243722521
00024499U5;43 rue de la Chine;ORANGE;2012-08-10T04:00:00+02:00;2015-03-19T02:00:00+01:00;;;Macro;75020;"{""coordinates"": [2.39708250029909, 48.86887499967413], ""type"": ""Point""}";48.86887499967413,2.39708250029909
00023322U3;20 Bd de l'Hopital;ORANGE;2017-10-25T04:00:00+02:00;2017-10-25T04:00:00+02:00;;;Macro;75005;"{""coordinates"": [2.36275200004204, 48.841694999648624], ""type"": ""Point""}";48.841694999648624,2.36275200004204
00000225U8;66, rue pouchet;ORANGE;2011-06-07T04:00:00+02:00;2013-05-27T04:00:00+02:00;2021-02-15T02:00:00+01:00;;Macro;75017;"{""coordinates"": [2.321801999533231, 48.89555999993096], ""type"": ""Point""}";48.89555999993096,2.321801999533231
00000229U8;22/26, rue st mandé;ORANGE;2013-02-08T02:00:00+01:00;2013-06-06T04:00:00+02:00;2021-05-11T04:00:00+02:00;;Macro;75012;"{""coordinates"": [2.39942249943984, 48.84502499994314], ""type"": ""Point""}";48.84502499994314,2.39942249943984
00000083U8;220, rue du fg st antoine;ORANGE;2014-08-27T04:00:00+02:00;2020-12-17T02:00:00+01:00;;;Macro;75012;"{""coordinates"": [2.387395529434584, 48.84954905362095], ""type"": ""Point""}";48.84954905362095,2.387395529434584
00010098U5;142 Rue de la Roquette;ORANGE;2011-02-24T02:00:00+01:00;2013-06-17T04:00:00+02:00;2021-05-20T04:00:00+02:00;;Macro;75011;"{""coordinates"": [2.382070499336912, 48.85801199959956], ""type"": ""Point""}";48.85801199959956,2.382070499336912
00021619U5;7, rue Caumartin;ORANGE;2012-05-04T04:00:00+02:00;2012-10-24T04:00:00+02:00;;;Macro;75009;"{""coordinates"": [2.3279759999404, 48.870639000139825], ""type"": ""Point""}";48.870639000139825,2.3279759999404
00017316U3;16 rue Lecourbe;ORANGE;2016-03-10T02:00:00+01:00;2016-03-10T02:00:00+01:00;;;Macro;75015;"{""coordinates"": [2.309602499495794, 48.84480899981676], ""type"": ""Point""}";48.84480899981676,2.309602499495794
00008723U3;56 avenue Georges Mandel;ORANGE;2016-11-14T02:00:00+01:00;2016-11-14T02:00:00+01:00;;;Macro;75016;"{""coordinates"": [2.278057500404241, 48.86416799964081], ""type"": ""Point""}";48.86416799964081,2.278057500404241
00000402U7;67, bd suchet;ORANGE;2012-06-25T04:00:00+02:00;2013-07-29T04:00:00+02:00;2021-06-21T04:00:00+02:00;;Macro;75016;"{""coordinates"": [2.261182232190735, 48.851574238213914], ""type"": ""Point""}";48.851574238213914,2.261182232190735
751136;120  RUE DE LYON;SFR;;;2021-06-16T04:00:00+02:00;;Macro/Micro/NB-IOT;75012;"{""coordinates"": [2.37011399880522, 48.85153206941668], ""type"": ""Point""}";48.85153206941668,2.37011399880522
753597;3  AVENUE DU GENERAL EISENHOWER;SFR;;;;;Macro;75008;"{""coordinates"": [2.312676000189692, 48.867191999899774], ""type"": ""Point""}";48.867191999899774,2.312676000189692
750033;10  RUE BOTHA;SFR;;;2021-03-19T02:00:00+01:00;;Macro/NB-IOT;75020;"{""coordinates"": [2.387182500041396, 48.87130500035791], ""type"": ""Point""}";48.87130500035791,2.387182500041396
750039;120 B RUE DES PYRENEES;SFR;;;2021-03-19T02:00:00+01:00;;Macro/NB-IOT;75020;"{""coordinates"": [2.403751499516097, 48.85794900006746], ""type"": ""Point""}";48.85794900006746,2.403751499516097
750036;270  RUE SAINT JACQUES;SFR;;;2021-03-19T02:00:00+01:00;;Macro;75005;"{""coordinates"": [2.341117619184171, 48.84203008345658], ""type"": ""Point""}";48.84203008345658,2.341117619184171
750068;27  RUE SAINT FARGEAU;SFR;;;2021-03-19T02:00:00+01:00;;Macro/NB-IOT;75020;"{""coordinates"": [2.4018795000245863, 48.87170100030498], ""type"": ""Point""}";48.87170100030498,2.4018795000245863
750098;55  RUE RIQUET;SFR;;;;;Macro/NB-IOT;75019;"{""coordinates"": [2.369236500178774, 48.88944000001777], ""type"": ""Point""}";48.88944000001777,2.369236500178774
750436;8  PLACE DE LA PORTE DE SAINT CLOUD;SFR;;;;;Macro/NB-IOT;75016;"{""coordinates"": [2.257573500485804, 48.838428000415234], ""type"": ""Point""}";48.838428000415234,2.257573500485804
7510000031;6 rue Charles et Robert;SFR;;;;;#N/A;75020;"{""coordinates"": [2.411937000202591, 48.85291799990873], ""type"": ""Point""}";48.85291799990873,2.411937000202591
751099;176  RUE DE RIVOLI;SFR;;;;;Macro;75001;"{""coordinates"": [2.33476650017891, 48.86303399982674], ""type"": ""Point""}";48.86303399982674,2.33476650017891
751108;70  RUE FRANCOIS MIRON;SFR;;;;;Macro/NB-IOT;75004;"{""coordinates"": [2.358670500443456, 48.85540199967388], ""type"": ""Point""}";48.85540199967388,2.358670500443456
751208;103  RUE DES MORILLONS;SFR;;;2021-03-19T02:00:00+01:00;;Macro/NB-IOT;75015;"{""coordinates"": [2.305579499681166, 48.83183100023241], ""type"": ""Point""}";48.83183100023241,2.305579499681166
751240;101  BOULEVARD RASPAIL;SFR;;;2021-03-22T02:00:00+01:00;;Macro/NB-IOT;75006;"{""coordinates"": [2.328547500015408, 48.846339000020414], ""type"": ""Point""}";48.846339000020414,2.328547500015408
751261;52  QUAI DE LA MARNE;SFR;;;;;Macro/NB-IOT;75019;"{""coordinates"": [2.386075500584597, 48.89127599980571], ""type"": ""Point""}";48.89127599980571,2.386075500584597
751286;44 B RUE DE LA VEGA;SFR;;;2021-03-19T02:00:00+01:00;;Macro/NB-IOT;75012;"{""coordinates"": [2.404849500123312, 48.83968800034011], ""type"": ""Point""}";48.83968800034011,2.404849500123312
751304;190  RUE LEGENDRE;SFR;;;2021-04-07T04:00:00+02:00;;Macro/NB-IOT;75017;"{""coordinates"": [2.326428000019659, 48.89201399998453], ""type"": ""Point""}";48.89201399998453,2.326428000019659
751349;17  ALLEE D ANDREZIEUX;SFR;;;2021-08-13T04:00:00+02:00;;Macro/NB-IOT;75018;"{""coordinates"": [2.353778999456993, 48.893615999981684], ""type"": ""Point""}";48.893615999981684,2.353778999456993
751355;4  PLACE JUSSIEU;SFR;;;;;Macro/NB-IOT;75005;"{""coordinates"": [2.35503899984388, 48.84634800042152], ""type"": ""Point""}";48.84634800042152,2.35503899984388
753128;17  RUE TRAVERSIERE;SFR;;;2021-10-15T04:00:00+02:00;;Macro/NB-IOT;75012;"{""coordinates"": [2.371315499681292, 48.846275999778236], ""type"": ""Point""}";48.846275999778236,2.371315499681292
753515;27  BOULEVARD JOURDAN;SFR;;;;;Macro/NB-IOT;75014;"{""coordinates"": [2.337322500181288, 48.820427999836745], ""type"": ""Point""}";48.820427999836745,2.337322500181288
753524;37  RUE DU SURMELIN;SFR;;;2021-03-22T02:00:00+01:00;;Macro/NB-IOT;75020;"{""coordinates"": [2.405137499450446, 48.869127000261024], ""type"": ""Point""}";48.869127000261024,2.405137499450446
753536;2  RUE DE TURENNE;SFR;;;;;Macro;75004;"{""coordinates"": [2.363166000637503, 48.85473600013417], ""type"": ""Point""}";48.85473600013417,2.363166000637503
753554;14  RUE BEAUREPAIRE;SFR;;;;;Macro;75010;"{""coordinates"": [2.363877000249762, 48.870171000256185], ""type"": ""Point""}";48.870171000256185,2.363877000249762
753604;15  BOULEVARD SAINT MICHEL;SFR;;;;;Macro;75005;"{""coordinates"": [2.343613499732863, 48.85185600021241], ""type"": ""Point""}";48.85185600021241,2.343613499732863
753621;64  RUE SEDAINE;SFR;;;;;Macro;75011;"{""coordinates"": [2.377372500607275, 48.8580389996592], ""type"": ""Point""}";48.8580389996592,2.377372500607275
753623;6  BOULEVARD DE GRENELLE;SFR;;;2021-03-22T02:00:00+01:00;;Macro/NB-IOT;75015;"{""coordinates"": [2.28913650063731, 48.853763999704455], ""type"": ""Point""}";48.853763999704455,2.28913650063731
754717;7  BOULEVARD SAINT DENIS;SFR;;;;;Macro;75003;"{""coordinates"": [2.354724000337261, 48.86904600023679], ""type"": ""Point""}";48.86904600023679,2.354724000337261
756108;133  AVENUE DES CHAMPS ELYSEES;SFR;;;;;Macro/NB-IOT;75008;"{""coordinates"": [2.297002500394849, 48.87278999992904], ""type"": ""Point""}";48.87278999992904,2.297002500394849
757203;6  BOULEVARD VINCENT AURIOL;SFR;;;;;Macro/NB-IOT;75013;"{""coordinates"": [2.37299399940906, 48.8374019997347], ""type"": ""Point""}";48.8374019997347,2.37299399940906
757230;139  RUE DE BERCY;SFR;;;;;Macro/NB-IOT;75012;"{""coordinates"": [2.377934999585646, 48.841002000420815], ""type"": ""Point""}";48.841002000420815,2.377934999585646
757565;51 RUE DE LILLE;SFR;;;;;Macro/NB-IOT;75007;"{""coordinates"": [2.327332500276956, 48.85916400030797], ""type"": ""Point""}";48.85916400030797,2.327332500276956
T16804;3 RUE DE LA  BANQUE;BOUYGUES;2020-06-22T04:00:00+02:00;;;;MACRO;75002;"{""coordinates"": [2.340008999471474, 48.86640000040979], ""type"": ""Point""}";48.86640000040979,2.340008999471474
T10587;19  rue  RUE BEAUBOURG;BOUYGUES;1996-07-25T04:00:00+02:00;;;;MACRO;75004;"{""coordinates"": [2.353263470530252, 48.86111178062359], ""type"": ""Point""}";48.86111178062359,2.353263470530252
T10607;41  avenue  GEORGES 5;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75008;"{""coordinates"": [2.300697000133534, 48.87018900043281], ""type"": ""Point""}";48.87018900043281,2.300697000133534
T16759;1  rue  SCRIBE;BOUYGUES;2015-04-27T04:00:00+02:00;;;;MACRO;75009;"{""coordinates"": [2.329862493820027, 48.87063049826233], ""type"": ""Point""}";48.87063049826233,2.329862493820027
T41759;66 Quai de Jemmapes;BOUYGUES;2021-08-20T04:00:00+02:00;;;;MACRO;75010;"{""coordinates"": [2.366081999716049, 48.870962999719886], ""type"": ""Point""}";48.870962999719886,2.366081999716049
T15318;104  avenue  DE LA REPUBLIQUE;BOUYGUES;2016-09-27T04:00:00+02:00;;;;MACRO;75011;"{""coordinates"": [2.383290000581283, 48.86345700026865], ""type"": ""Point""}";48.86345700026865,2.383290000581283
T10605;35  rue  MONTERA;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75012;"{""coordinates"": [2.410281000115216, 48.84591599995526], ""type"": ""Point""}";48.84591599995526,2.410281000115216
T10621;3  avenue  DE CORBERA;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75012;"{""coordinates"": [2.381471031318023, 48.84562287970649], ""type"": ""Point""}";48.84562287970649,2.381471031318023
T10028;7  rue  ELIE FAURE;BOUYGUES;1998-01-23T02:00:00+01:00;;;;MACRO;75012;"{""coordinates"": [2.415577499970737, 48.845834999714214], ""type"": ""Point""}";48.845834999714214,2.415577499970737
T10564;7-8  square  GEORGES CONTENOT;BOUYGUES;1999-11-29T02:00:00+01:00;;;;MACRO;75012;"{""coordinates"": [2.395781999860933, 48.837699000186696], ""type"": ""Point""}";48.837699000186696,2.395781999860933
T96836;77 Rue de BERCY;BOUYGUES;2018-07-18T04:00:00+02:00;;;;MACRO;75012;"{""coordinates"": [2.381147498236611, 48.838456195634016], ""type"": ""Point""}";48.838456195634016,2.381147498236611
T10695;24-26  rue  TOLBIAC;BOUYGUES;2000-02-14T02:00:00+01:00;;;;MACRO;75013;"{""coordinates"": [2.373629233850026, 48.82899123226956], ""type"": ""Point""}";48.82899123226956,2.373629233850026
T10685;1  rue  DES TANNERIES;BOUYGUES;2000-06-27T04:00:00+02:00;;;;MACRO;75013;"{""coordinates"": [2.345669999757139, 48.83426099978196], ""type"": ""Point""}";48.83426099978196,2.345669999757139
T10927;10  rue  DIDOT;BOUYGUES;1997-10-31T02:00:00+01:00;;;;MACRO;75014;"{""coordinates"": [2.321073000531916, 48.83342399986243], ""type"": ""Point""}";48.83342399986243,2.321073000531916
T15863;18  rue  ERNEST CRESSON;BOUYGUES;2001-04-02T04:00:00+02:00;;;;MACRO;75014;"{""coordinates"": [2.328907500119585, 48.83283000037811], ""type"": ""Point""}";48.83283000037811,2.328907500119585
T16792;1  rue  LÉON DELHOMME;BOUYGUES;2017-09-16T04:00:00+02:00;;;;MACRO;75015;"{""coordinates"": [2.300206500235522, 48.838481999950076], ""type"": ""Point""}";48.838481999950076,2.300206500235522
T15292;71 RUE DE VAUGIRARD;BOUYGUES;2020-02-17T02:00:00+01:00;;;;MACRO;75015;"{""coordinates"": [2.315471531588592, 48.84039480152406], ""type"": ""Point""}";48.84039480152406,2.315471531588592
T15465;30  rue  FELICIEN DAVID;BOUYGUES;2016-04-21T04:00:00+02:00;;;;MACRO;75016;"{""coordinates"": [2.273529113259573, 48.84884416462623], ""type"": ""Point""}";48.84884416462623,2.273529113259573
T15723;27  rue  DES RENAUDES;BOUYGUES;1999-12-15T02:00:00+01:00;;;;MACRO;75017;"{""coordinates"": [2.298141000001328, 48.880430999666466], ""type"": ""Point""}";48.880430999666466,2.298141000001328
T10660;7  rue  DU GENERAL HENRYS;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75017;"{""coordinates"": [2.32640550054479, 48.896802000209966], ""type"": ""Point""}";48.896802000209966,2.32640550054479
T16770;11  rue  AMPERE;BOUYGUES;2017-09-13T04:00:00+02:00;;;;MACRO;75017;"{""coordinates"": [2.305728000075197, 48.88510199992976], ""type"": ""Point""}";48.88510199992976,2.305728000075197
T10982;13  rue  DES ABBESSES;BOUYGUES;2000-03-13T02:00:00+01:00;;;;MACRO;75018;"{""coordinates"": [2.338582499648715, 48.88406699967023], ""type"": ""Point""}";48.88406699967023,2.338582499648715
T10609;44  avenue  JEAN JAURES;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75019;"{""coordinates"": [2.37403799996641, 48.88362599967518], ""type"": ""Point""}";48.88362599967518,2.37403799996641
T10663;93  rue   PELLEPORT;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75020;"{""coordinates"": [2.399876999365182, 48.869793000075674], ""type"": ""Point""}";48.869793000075674,2.399876999365182
T10937;3-5-7-9    SQUARE MONSOREAU;BOUYGUES;1997-11-07T02:00:00+01:00;;;;MACRO;75020;"{""coordinates"": [2.399530499627045, 48.85568999999497], ""type"": ""Point""}";48.85568999999497,2.399530499627045
T15839;12  rue  HAXO;BOUYGUES;1999-12-14T02:00:00+01:00;;;;MACRO;75020;"{""coordinates"": [2.405110500251487, 48.87028800030429], ""type"": ""Point""}";48.87028800030429,2.405110500251487
T15838;75  rue  SAINT FARGEAU;BOUYGUES;2000-09-26T04:00:00+02:00;;;;MACRO;75020;"{""coordinates"": [2.406721500362968, 48.87244799973051], ""type"": ""Point""}";48.87244799973051,2.406721500362968
00025083U3;27 Rue Faubourg St Jacques Hopital Cochin;ORANGE;2021-03-16T02:00:00+01:00;2021-03-16T02:00:00+01:00;;;Macro;75014;"{""coordinates"": [2.338833350458047, 48.837337707976005], ""type"": ""Point""}";48.837337707976005,2.338833350458047
00006891U3;104 Avenue Raymond Poincaré;ORANGE;;2014-01-22T02:00:00+01:00;;;Macro;75016;"{""coordinates"": [2.285019000402193, 48.871619999802725], ""type"": ""Point""}";48.871619999802725,2.285019000402193
00000426U7;53 ter, avenue de Saxe;ORANGE;2011-08-01T04:00:00+02:00;2013-03-27T02:00:00+01:00;;;Macro;75007;"{""coordinates"": [2.312491499337288, 48.84697799968129], ""type"": ""Point""}";48.84697799968129,2.312491499337288
00034633U3;17 Rue Abel Gance Paris;ORANGE;2018-12-13T02:00:00+01:00;2018-12-13T02:00:00+01:00;;;Macro;75013;"{""coordinates"": [2.373642000612753, 48.835467000387176], ""type"": ""Point""}";48.835467000387176,2.373642000612753
00025169U3;99 - 101 boulevard de Grenelle;ORANGE;2016-08-12T04:00:00+02:00;2016-08-12T04:00:00+02:00;;;Macro;75015;"{""coordinates"": [2.2967459994742923, 48.84965999963751], ""type"": ""Point""}";48.84965999963751,2.2967459994742923
00000232U8;Hopital LARIBOISIERE 2 Rue Amboise Pare;ORANGE;2011-04-21T04:00:00+02:00;2015-02-03T02:00:00+01:00;2020-11-18T02:00:00+01:00;;Macro;75010;"{""coordinates"": [2.353760999576917, 48.881897999936285], ""type"": ""Point""}";48.881897999936285,2.353760999576917
00000135U8;55, av jean jaurès;ORANGE;2012-02-10T02:00:00+01:00;2013-11-27T02:00:00+01:00;;;Macro;75019;"{""coordinates"": [2.375842499611046, 48.884418000123624], ""type"": ""Point""}";48.884418000123624,2.375842499611046
00017181U5;41, bld Malesherbes;ORANGE;2013-11-05T02:00:00+01:00;2013-11-21T02:00:00+01:00;;;Macro;75008;"{""coordinates"": [2.320450771589211, 48.873644485633925], ""type"": ""Point""}";48.873644485633925,2.320450771589211
